id,latitude,longitude,accommodates,bathrooms,price,minimum_nights,maximum_nights,availability_30,number_of_reviews,number_of_reviews_ltm,restaurants,bars,cafes,universities,cta,time_to_cta_minutes
14807426,41.89687,-87.70136,7,1.0,99.0,1,1125,30,18,8,17.0,9.0,6.0,0.0,0.0,22.13
14815127,41.89436,-87.6172,6,2.0,247.0,31,1125,30,1,0,186.0,61.0,89.0,4.0,4.0,14.12
14820957,41.96385,-87.73555999999998,1,1.5,50.0,2,90,30,10,3,3.0,9.0,1.0,0.0,1.0,11.92
14838457,41.89855,-87.69530999999998,8,3.5,400.0,3,1125,1,24,3,27.0,15.0,8.0,0.0,0.0,30.37
14840423,41.97221,-87.73987,2,1.0,85.0,2,1125,0,25,25,1.0,3.0,1.0,0.0,0.0,18.99
14841279,41.92286,-87.64838,10,3.0,249.0,4,1125,30,77,21,95.0,46.0,24.0,2.0,2.0,6.92
14843458,41.96215,-87.67933000000002,3,1.0,69.0,3,14,0,33,4,52.0,28.0,21.0,0.0,4.0,4.58
14855816,41.73813,-87.56415,1,2.0,20.0,29,1125,29,4,1,1.0,0.0,0.0,0.0,,
14855907,41.81269,-87.61059,2,1.0,75.0,1,29,0,89,24,1.0,2.0,4.0,0.0,2.0,13.27
14856790,41.73964,-87.56397,3,2.0,20.0,32,1125,29,6,0,2.0,0.0,0.0,0.0,,
14857073,41.73943,-87.56430999999998,6,2.0,20.0,29,1125,29,6,1,1.0,0.0,0.0,0.0,,
14857205,41.7396,-87.56409000000002,3,2.0,20.0,29,1125,29,2,1,1.0,0.0,0.0,0.0,,
14857315,41.73967,-87.5639,2,2.0,20.0,29,1125,29,8,4,2.0,0.0,1.0,0.0,,
14857431,41.73976,-87.56511,1,2.0,20.0,32,1125,29,2,1,1.0,0.0,0.0,0.0,,
14857529,41.73916,-87.56546999999998,3,2.0,20.0,27,1125,29,5,2,1.0,0.0,0.0,0.0,,
14859319,41.90002,-87.66215,5,2.0,200.0,2,1125,0,9,4,74.0,23.0,21.0,0.0,2.0,8.76
14864741,41.86878,-87.62718000000002,4,2.0,120.0,3,30,0,32,18,44.0,22.0,21.0,2.0,5.0,1.65
14867826,41.85784,-87.67194,2,1.0,38.0,1,7,0,12,0,13.0,5.0,8.0,0.0,2.0,2.71
14871197,41.93422,-87.64998,6,2.0,215.0,2,14,28,110,27,118.0,63.0,39.0,0.0,3.0,5.14
14873575,41.75245,-87.57388,1,1.0,45.0,2,75,0,40,16,1.0,0.0,1.0,0.0,,
14883494,41.91973,-87.69599000000002,5,2.0,366.0,2,30,16,26,14,80.0,34.0,19.0,0.0,2.0,4.2
14895510,41.91515,-87.68791,1,1.0,45.0,3,1125,0,82,8,92.0,34.0,20.0,0.0,3.0,2.74
14899316,41.95367,-87.65531999999997,10,2.0,549.0,1,1125,22,81,21,45.0,45.0,13.0,0.0,2.0,3.44
14902763,41.96033,-87.6366,2,1.0,94.0,1,6,0,7,0,1.0,0.0,2.0,0.0,0.0,30.09
14914810,41.90004,-87.7061,2,1.0,26.0,1,7,30,49,18,9.0,6.0,6.0,0.0,0.0,29.75
14942768,41.9006,-87.68596,2,1.0,54.0,3,90,30,84,18,69.0,31.0,20.0,0.0,,
14946722,41.89513,-87.62809,2,1.0,125.0,60,185,27,0,0,310.0,102.0,110.0,4.0,4.0,2.16
14950449,41.90999,-87.67475999999998,2,1.0,175.0,2,1125,30,13,2,127.0,38.0,35.0,0.0,2.0,5.0
14963271,41.89694,-87.67735,2,1.0,89.0,3,10,25,143,32,92.0,35.0,26.0,0.0,1.0,19.25
14964829,41.90627,-87.68093,3,1.0,103.0,3,20,0,57,16,118.0,39.0,32.0,0.0,1.0,7.87
14969057,41.98836,-87.66165,7,2.0,260.0,2,1125,25,66,16,27.0,13.0,14.0,0.0,3.0,5.03
15008013,41.91078,-87.68635,4,1.0,99.0,3,1125,0,3,0,109.0,30.0,27.0,0.0,2.0,9.92
15009956,41.80967,-87.69841,4,1.0,70.0,2,90,5,41,11,2.0,4.0,0.0,0.0,1.0,12.54
15011149,41.93612,-87.70513000000003,8,3.5,300.0,3,14,0,2,2,60.0,22.0,10.0,0.0,2.0,11.98
15019977,41.89073,-87.65729,4,1.0,150.0,1,7,28,73,19,134.0,37.0,22.0,0.0,4.0,9.92
15022766,41.89316,-87.64816,3,1.0,150.0,2,12,0,91,0,129.0,39.0,26.0,0.0,4.0,3.36
15024671,41.92214,-87.68344,5,1.0,99.0,4,1125,23,32,7,47.0,27.0,13.0,0.0,1.0,13.35
15026222,41.99074,-87.66428,5,2.0,199.0,4,30,0,4,0,25.0,10.0,17.0,0.0,3.0,6.79
15028822,41.79822,-87.59989,2,1.0,70.0,1,1125,27,153,24,30.0,5.0,9.0,3.0,0.0,25.18
15036548,41.88613,-87.70891,10,1.0,99.0,1,1125,30,140,40,2.0,2.0,1.0,0.0,2.0,6.22
15037503,41.91614000000001,-87.63473,4,1.0,129.0,2,1124,30,146,36,50.0,28.0,16.0,0.0,1.0,11.76
15041932,41.90649000000001,-87.68968000000002,2,1.0,59.0,1,1125,30,94,28,59.0,17.0,16.0,0.0,1.0,16.39
15042311,41.90701,-87.68935,1,1.0,39.0,1,1125,30,94,23,67.0,19.0,20.0,0.0,2.0,15.46
15050599,41.92013,-87.65119,2,1.0,200.0,2,14,0,41,10,85.0,34.0,23.0,2.0,2.0,4.67
15053294,42.01219,-87.66929,6,1.5,185.0,2,365,29,155,53,28.0,12.0,9.0,0.0,3.0,6.73
15058843,41.90106,-87.67152,4,1.0,125.0,2,1125,8,119,30,113.0,37.0,34.0,0.0,2.0,7.41
15059368,41.8085,-87.75180999999998,4,1.0,80.0,1,1125,19,65,0,0.0,0.0,1.0,0.0,0.0,42.04
15060526,41.88624,-87.71098,10,1.0,96.0,1,1125,30,133,40,2.0,2.0,1.0,0.0,2.0,7.89
15072599,41.94117,-87.66532,5,1.0,100.0,1,365,2,169,32,67.0,62.0,21.0,0.0,5.0,5.4
15072673,41.84912,-87.69861,2,1.0,75.0,1,4,30,11,2,6.0,1.0,1.0,0.0,2.0,10.58
15082151,41.88377,-87.6261,4,1.0,500.0,2,5,0,0,0,275.0,88.0,104.0,5.0,15.0,1.24
15084656,41.99366,-87.66117,3,1.0,80.0,1,10,0,9,1,24.0,12.0,15.0,0.0,3.0,2.75
15086354,41.92022,-87.65295,2,1.0,155.0,2,14,0,14,3,93.0,36.0,25.0,2.0,2.0,4.24
15088466,41.94649,-87.65397,2,1.0,55.0,2,365,26,75,13,99.0,69.0,28.0,0.0,4.0,2.64
15094729,41.98294,-87.8196,2,1.0,36.0,1,30,30,224,66,1.0,0.0,0.0,0.0,1.0,16.28
15098596,41.89544,-87.67931999999998,6,2.0,94.0,1,180,26,97,19,82.0,35.0,28.0,0.0,,
15112347,41.76508,-87.63261999999997,5,1.0,70.0,1,1125,28,94,21,1.0,0.0,0.0,0.0,1.0,12.52
15114450,41.94366,-87.65006,4,1.0,146.0,3,30,30,37,6,103.0,71.0,26.0,0.0,3.0,8.24
15115673,41.94875,-87.66034,2,1.0,77.0,1,1125,27,152,44,81.0,68.0,21.0,0.0,5.0,8.79
15116366,41.88306,-87.62576999999997,2,1.0,130.0,1,30,24,232,64,254.0,77.0,96.0,5.0,16.0,0.54
15116890,41.92852,-87.71819,3,1.0,55.0,1,31,9,230,60,50.0,20.0,8.0,0.0,1.0,13.16
15122395,41.92255,-87.66557,3,1.0,68.0,2,1125,5,78,24,41.0,22.0,12.0,1.0,0.0,16.48
15131755,41.82483,-87.60417,2,1.0,50.0,14,365,0,10,6,0.0,1.0,2.0,0.0,0.0,22.56
15132653,41.94448,-87.66447,5,1.0,260.0,2,300,30,78,24,62.0,57.0,17.0,0.0,5.0,2.95
15142737,41.94093,-87.65863,6,1.0,129.0,2,1125,28,182,53,109.0,80.0,30.0,0.0,5.0,8.25
15142809,41.93436,-87.71231999999998,2,1.0,75.0,1,1125,30,70,28,52.0,28.0,9.0,0.0,2.0,7.93
15146320,41.88871,-87.64185,2,1.0,113.0,31,1124,29,1,0,298.0,83.0,68.0,1.0,7.0,5.67
15149053,41.89474000000001,-87.65988,2,1.0,149.0,1,1125,8,79,14,86.0,29.0,22.0,0.0,2.0,6.54
15162267,41.89695,-87.63258,4,1.5,200.0,60,1125,30,1,0,288.0,94.0,101.0,3.0,4.0,4.36
15177167,41.93667,-87.65938,2,1.0,85.0,1,1125,0,35,6,96.0,79.0,28.0,0.0,5.0,6.97
15181806,41.8647,-87.62686,6,2.0,350.0,5,1125,30,1,0,31.0,17.0,15.0,0.0,1.0,4.5
15207942,41.86917,-87.63291,4,2.0,150.0,60,1125,29,2,0,51.0,21.0,29.0,3.0,7.0,7.54
15216905,41.96538,-87.70073000000002,1,1.0,65.0,6,1125,22,11,5,13.0,9.0,12.0,0.0,3.0,2.2
15217088,41.89463,-87.65943,10,2.5,600.0,2,30,22,85,17,85.0,29.0,22.0,0.0,3.0,6.25
15222577,41.90011,-87.63773,2,1.0,150.0,60,1124,30,0,0,162.0,52.0,57.0,2.0,3.0,7.48
15224504,41.80302,-87.59653,4,2.0,38.0,3,120,0,66,10,31.0,6.0,6.0,3.0,0.0,30.16
15230450,41.95156,-87.65735,4,1.0,350.0,2,1125,30,37,9,63.0,56.0,18.0,0.0,3.0,7.73
15233684,41.76532,-87.6311,2,1.0,48.0,1,7,29,7,2,2.0,0.0,0.0,0.0,1.0,10.41
15247678,41.93899,-87.66435,2,2.0,100.0,2,2,29,30,9,67.0,61.0,21.0,0.0,6.0,7.65
15250951,41.79074,-87.59575,5,1.0,85.0,2,1125,29,157,42,34.0,5.0,12.0,8.0,0.0,23.48
15256715,42.00004000000001,-87.66206,7,2.0,72.0,4,1125,30,125,23,29.0,16.0,20.0,0.0,3.0,2.64
15257492,41.93574,-87.73037,1,1.5,40.0,1,1125,0,23,13,15.0,8.0,3.0,0.0,0.0,20.95
15271428,41.89523,-87.7082,7,1.0,100.0,1,1125,1,37,9,6.0,6.0,6.0,0.0,0.0,16.85
15283809,41.93997,-87.64828,6,2.0,149.0,1,1125,0,307,67,117.0,78.0,33.0,0.0,4.0,4.87
15286045,41.98861,-87.66871,5,1.0,78.0,1,10,0,51,0,26.0,15.0,13.0,0.0,3.0,12.49
15287161,41.91839,-87.65241,7,1.0,224.0,1,1125,30,30,11,91.0,31.0,22.0,2.0,3.0,1.69
15300771,41.81442,-87.61125,2,1.0,75.0,1,29,30,99,32,1.0,2.0,5.0,0.0,3.0,10.27
15301684,41.86495,-87.6232,6,2.0,350.0,1,1125,30,3,0,33.0,17.0,16.0,0.0,1.0,6.44
15303151,41.77023,-87.57065,3,1.0,54.0,1,1125,0,58,34,9.0,2.0,2.0,0.0,,
15314428,41.93603,-87.73,1,1.0,40.0,1,1125,0,42,5,15.0,10.0,3.0,0.0,0.0,20.57
15314872,41.89689,-87.7189,2,1.0,95.0,7,120,30,62,14,1.0,1.0,2.0,0.0,0.0,18.6
15322642,41.86646,-87.62714,2,1.0,115.0,1,1125,30,165,51,35.0,17.0,17.0,0.0,2.0,1.75
15328005,41.97584000000001,-87.67617,3,1.0,76.0,2,7,6,37,9,32.0,16.0,16.0,0.0,0.0,15.34
15328919,41.93651,-87.72409,6,1.0,126.0,3,1125,30,71,1,17.0,17.0,4.0,0.0,1.0,13.83
15329980,41.89307,-87.61941,3,1.0,159.0,2,1125,27,13,4,237.0,76.0,102.0,4.0,5.0,10.82
15336071,41.846,-87.63277,8,1.5,129.0,5,1125,27,70,9,34.0,10.0,7.0,0.0,2.0,12.66
15336197,41.93046,-87.65241,2,1.0,200.0,2,7,0,18,3,116.0,64.0,34.0,2.0,3.0,3.38
15342084,41.89686,-87.67671,4,1.0,150.0,1,30,28,145,33,96.0,36.0,26.0,0.0,1.0,17.8
15343764,41.93489,-87.73316,4,1.0,75.0,1,1125,5,72,15,12.0,5.0,3.0,0.0,0.0,24.41
15355696,41.91899,-87.69204,6,2.0,220.0,2,31,0,57,10,79.0,34.0,21.0,0.0,2.0,8.0
15359703,41.94926,-87.6701,5,1.0,175.0,2,30,18,69,31,35.0,36.0,18.0,0.0,4.0,7.57
15360554,41.92171,-87.66471999999997,6,2.0,150.0,2,15,30,118,33,42.0,23.0,16.0,1.0,2.0,16.58
15360917,41.93969,-87.68456,2,1.0,65.0,1,7,20,71,22,23.0,15.0,5.0,1.0,1.0,19.6
15371946,41.90505,-87.67656,2,1.0,105.0,4,1124,28,41,12,136.0,42.0,35.0,0.0,2.0,9.57
15374359,41.91335,-87.67618,4,2.0,143.0,4,1125,21,14,4,106.0,40.0,27.0,0.0,2.0,5.83
15374367,41.93065,-87.64201,4,1.0,165.0,2,1125,0,23,1,90.0,45.0,31.0,1.0,3.0,15.79
15375047,41.90583,-87.67803,4,2.0,124.0,4,1124,0,50,13,127.0,37.0,35.0,0.0,2.0,7.84
15379201,41.93721,-87.77854,3,1.5,57.0,1,1125,29,20,4,1.0,2.0,3.0,0.0,,
15393972,41.90119,-87.63662,6,1.0,155.0,1,365,23,219,69,166.0,53.0,56.0,2.0,2.0,8.75
15395539,41.89578,-87.69304,1,1.0,92.0,2,1125,21,8,4,32.0,16.0,11.0,0.0,0.0,30.26
15405332,41.94682,-87.66673,6,1.0,168.0,2,1125,9,163,42,52.0,52.0,18.0,0.0,5.0,7.9
15406653,41.91703,-87.65559,10,4.0,400.0,5,45,0,4,2,84.0,30.0,19.0,2.0,3.0,6.28
15406710,41.98902,-87.69126999999997,2,1.0,70.0,5,100,28,6,4,22.0,6.0,3.0,0.0,0.0,49.7
15418938,41.92001,-87.65364,4,1.5,200.0,2,1125,30,24,9,87.0,34.0,24.0,2.0,2.0,4.67
15420226,41.93889,-87.75538,9,1.0,150.0,3,28,30,17,7,4.0,1.0,3.0,0.0,0.0,42.99
15436230,41.90704,-87.69003000000002,1,1.0,29.0,1,1125,30,91,21,52.0,16.0,14.0,0.0,1.0,16.04
15464357,42.02105,-87.67299999999999,1,1.5,40.0,3,1125,0,77,16,10.0,4.0,2.0,0.0,3.0,3.76
15484487,41.94932,-87.67501,8,2.0,180.0,2,1125,30,83,15,37.0,33.0,17.0,0.0,4.0,3.62
15484924,41.80194,-87.72043000000002,4,1.0,32.0,1,30,19,427,101,7.0,4.0,1.0,0.0,1.0,5.53
15492694,41.96047,-87.65641,3,1.0,58.0,2,1125,0,120,26,19.0,14.0,14.0,0.0,3.0,6.12
15496152,41.90063,-87.66315999999998,3,1.0,99.0,1,1125,30,170,46,75.0,25.0,22.0,0.0,2.0,6.3
15496483,41.8976,-87.63235,4,2.0,200.0,31,1125,30,2,0,272.0,91.0,98.0,3.0,4.0,5.23
15499376,41.84867,-87.63476,6,1.0,200.0,2,25,30,89,11,35.0,12.0,8.0,0.0,2.0,10.25
15500042,41.95655,-87.75418,2,1.0,125.0,2,14,0,39,17,13.0,8.0,3.0,0.0,1.0,17.51
15500209,41.95907,-87.71066,4,1.0,100.0,1,16,18,79,14,16.0,15.0,6.0,0.0,2.0,10.53
15507789,41.95964,-87.71271,10,3.5,168.0,4,1125,30,144,23,16.0,14.0,7.0,0.0,3.0,11.59
15508656,41.9442,-87.66232,7,2.5,599.0,2,7,0,32,3,74.0,56.0,22.0,0.0,5.0,2.71
15510564,41.94408,-87.65216,3,1.0,156.0,1,1125,0,32,9,117.0,74.0,31.0,0.0,4.0,7.2
15510883,41.94999,-87.65799999999999,6,2.0,700.0,2,1125,29,6,3,65.0,59.0,17.0,0.0,3.0,7.28
15513312,41.92713,-87.71786999999998,4,1.0,100.0,1,30,0,90,21,49.0,20.0,8.0,0.0,1.0,14.98
15524009,41.89831,-87.7019,16,2.0,169.0,2,1125,30,44,16,15.0,9.0,6.0,0.0,0.0,23.78
15528080,41.9832,-87.67002,6,1.0,117.0,1,1125,15,68,19,32.0,17.0,17.0,0.0,3.0,11.46
15545081,41.96736,-87.71939,2,1.0,45.0,2,180,30,145,40,13.0,2.0,5.0,0.0,2.0,6.94
15549085,41.95187,-87.65159,3,1.0,144.0,1,15,30,106,32,50.0,50.0,14.0,0.0,3.0,7.57
15549146,41.99896,-87.68935,2,1.0,40.0,2,1125,21,89,25,21.0,5.0,1.0,0.0,0.0,34.94
15551602,41.91539,-87.70241,8,2.0,204.0,2,1125,30,44,13,45.0,16.0,8.0,0.0,1.0,14.18
15552589,41.92705,-87.71256,5,2.0,150.0,2,10,9,74,23,65.0,27.0,13.0,0.0,1.0,8.48
15563455,41.87418,-87.6299,2,1.0,90.0,2,30,25,222,69,120.0,33.0,64.0,3.0,12.0,3.14
15566486,41.98986,-87.74264000000002,12,2.5,430.0,2,60,30,52,19,1.0,0.0,1.0,0.0,0.0,35.92
15567221,41.92131,-87.69839,2,1.0,50.0,1,1125,27,100,46,90.0,36.0,21.0,0.0,3.0,2.24
15578702,41.92636,-87.71459,3,1.0,80.0,31,180,28,2,2,66.0,21.0,13.0,0.0,1.0,11.12
15581842,41.92912000000001,-87.70694,2,1.0,60.0,2,1125,30,190,50,83.0,38.0,18.0,0.0,2.0,1.89
15596076,41.93182,-87.66504,4,2.0,220.0,21,1125,30,3,0,52.0,37.0,16.0,1.0,3.0,15.8
15596773,41.96993,-87.65634,2,1.0,65.0,1,7,0,57,0,45.0,16.0,14.0,0.0,4.0,3.34
15597127,41.84761,-87.63161,4,2.0,88.0,1,1125,29,128,30,36.0,12.0,8.0,0.0,2.0,9.74
15599810,41.94979,-87.65323000000002,6,2.0,61.0,3,1125,8,35,23,74.0,58.0,21.0,0.0,3.0,3.18
15600689,41.91754,-87.64043000000002,2,1.0,67.0,30,1125,30,59,2,90.0,41.0,22.0,1.0,2.0,11.04
15600903,41.87246,-87.63056,4,2.0,170.0,31,1124,29,1,0,95.0,25.0,47.0,3.0,10.0,6.49
15616547,41.76535,-87.56775999999998,2,1.0,75.0,2,1125,29,24,3,12.0,2.0,2.0,0.0,,
15635466,41.91388,-87.65423,10,3.5,800.0,3,30,28,79,18,69.0,21.0,12.0,0.0,2.0,7.57
15635691,41.99156,-87.69315999999998,4,1.5,130.0,2,7,27,18,7,22.0,5.0,2.0,0.0,0.0,50.98
15638952,41.93852,-87.71557,2,1.0,50.0,1,1125,0,10,0,39.0,24.0,8.0,0.0,3.0,3.36
15641641,41.95022,-87.67865,4,1.0,143.0,1,1125,0,111,0,30.0,29.0,13.0,0.0,3.0,7.47
15643384,41.95075,-87.65163000000003,2,1.5,73.0,31,1125,0,3,1,59.0,54.0,15.0,0.0,3.0,5.66
15644082,41.86528,-87.62446,6,2.0,150.0,2,1125,30,93,32,34.0,17.0,16.0,0.0,1.0,5.16
15647142,41.97498,-87.66563000000002,2,1.0,85.0,1,1125,21,55,18,64.0,19.0,19.0,0.0,4.0,9.2
15647811,41.97352,-87.66705999999998,4,1.0,195.0,1,1125,3,31,10,70.0,22.0,21.0,0.0,5.0,9.11
15649128,41.92245,-87.64601,4,1.0,69.0,7,180,29,13,2,97.0,43.0,25.0,2.0,2.0,10.23
15649553,41.92232,-87.64575,6,2.0,99.0,7,240,29,80,14,98.0,43.0,26.0,2.0,2.0,10.48
15650827,41.89843,-87.63818,10,2.0,199.0,2,1125,27,113,36,191.0,72.0,58.0,2.0,3.0,5.35
15656129,41.88599,-87.6248,3,1.0,86.0,4,6,0,1,0,314.0,97.0,121.0,3.0,12.0,4.84
15656727,41.89794000000001,-87.63806,10,2.0,199.0,2,1125,21,108,35,206.0,80.0,61.0,2.0,4.0,5.2
15656999,41.8998,-87.63823000000002,14,2.0,499.0,2,1125,27,146,53,166.0,54.0,52.0,2.0,3.0,7.06
15658650,41.94488,-87.65434,2,1.0,50.0,29,30,22,144,26,112.0,74.0,31.0,0.0,5.0,5.43
15659073,41.98139000000001,-87.6707,2,1.0,75.0,2,1125,3,145,33,37.0,14.0,14.0,0.0,3.0,14.82
15659526,41.76504,-87.56652,2,1.0,99.0,1,1125,30,23,5,12.0,2.0,2.0,0.0,,
15662022,41.94239,-87.66705,4,0.0,500.0,2,30,28,29,11,57.0,42.0,16.0,0.0,3.0,5.22
15662488,41.92017,-87.64218000000002,4,1.0,307.0,1,1125,16,29,6,91.0,39.0,30.0,1.0,2.0,14.48
15663486,41.95019,-87.71645,2,1.0,125.0,1,1125,29,32,12,19.0,18.0,2.0,0.0,1.0,7.69
15664364,41.94193,-87.66597,4,1.5,700.0,2,30,28,38,18,64.0,56.0,18.0,0.0,3.0,4.8
15665725,41.94803,-87.68418,3,1.0,84.0,2,14,0,25,0,24.0,24.0,11.0,1.0,2.0,11.77
15669026,41.98858,-87.67130999999998,2,1.0,45.0,3,90,0,190,45,21.0,15.0,10.0,0.0,0.0,15.31
15673365,41.95209000000001,-87.66875999999998,2,1.0,150.0,2,1125,30,9,1,33.0,33.0,15.0,0.0,4.0,8.94
15677440,41.94267,-87.66141999999998,4,1.0,350.0,1,1125,0,9,4,85.0,68.0,25.0,0.0,5.0,3.32
15678106,41.94518,-87.66086999999997,12,2.0,200.0,2,1125,30,71,28,89.0,75.0,26.0,0.0,6.0,5.39
15679030,41.78386,-87.60583000000003,2,1.0,55.0,2,1125,0,4,0,6.0,1.0,10.0,4.0,2.0,6.5
15683773,41.97192,-87.65089,4,1.0,150.0,2,1125,0,2,0,41.0,11.0,10.0,0.0,4.0,9.65
15694333,41.89738,-87.6779,6,1.0,69.0,1,1124,19,148,41,92.0,35.0,27.0,0.0,1.0,18.64
15701616,41.9214,-87.70711,2,1.0,81.0,1,3,29,24,0,82.0,32.0,20.0,0.0,2.0,11.08
15702552,41.9683,-87.65659000000002,6,1.0,450.0,2,1125,22,26,11,46.0,16.0,13.0,0.0,3.0,2.5
15719729,41.94771,-87.64395999999998,2,1.0,400.0,2,3,29,29,10,68.0,50.0,16.0,0.0,3.0,13.28
15721223,41.91321,-87.6905,9,2.0,182.0,2,19,30,28,28,55.0,17.0,13.0,0.0,2.0,8.94
15729236,41.93377,-87.70430999999998,4,1.0,100.0,2,1125,0,4,0,74.0,30.0,10.0,0.0,2.0,9.68
15734494,41.93588,-87.65128,4,1.0,300.0,1,6,0,5,0,117.0,70.0,37.0,0.0,3.0,2.89
15735536,41.91183,-87.78889000000002,5,1.5,150.0,3,1125,0,20,4,2.0,0.0,0.0,0.0,,
15744964,41.84993,-87.63133,3,2.0,49.0,1,1125,0,127,24,36.0,14.0,10.0,0.0,2.0,6.39
15759558,41.94361,-87.66224,3,1.0,150.0,1,9,0,44,0,76.0,57.0,22.0,0.0,5.0,1.55
15762034,42.01036,-87.67156,4,1.0,145.0,2,10,0,0,0,32.0,12.0,11.0,0.0,4.0,8.27
15771536,41.9448,-87.66038,6,1.0,225.0,1,1125,22,95,14,92.0,74.0,26.0,0.0,5.0,5.26
15771760,41.91232,-87.69434,6,1.0,96.0,5,69,24,138,30,42.0,10.0,12.0,0.0,1.0,13.16
15771978,41.93085,-87.7123,2,2.0,160.0,2,6,28,38,3,71.0,34.0,13.0,0.0,2.0,6.55
15798238,41.9882,-87.6609,7,1.0,125.0,1,1125,0,78,22,28.0,13.0,14.0,0.0,3.0,4.67
15804772,41.98301,-87.71478,7,1.0,80.0,1,200,30,116,33,4.0,1.0,3.0,1.0,0.0,21.8
15852819,41.94598,-87.65011,6,2.0,325.0,1,25,0,68,16,86.0,66.0,24.0,0.0,3.0,5.85
15853461,41.94787,-87.65176,2,0.0,95.0,1,25,0,82,23,87.0,66.0,22.0,0.0,4.0,2.0
15858916,41.91949,-87.64206999999998,5,2.0,189.0,3,30,1,13,3,95.0,40.0,31.0,1.0,3.0,14.48
15860161,41.90448,-87.6299,5,2.0,125.0,2,1125,27,5,0,116.0,41.0,45.0,2.0,3.0,2.23
15867158,41.9107,-87.64121,4,2.0,110.0,3,1125,0,27,9,85.0,41.0,18.0,0.0,4.0,2.83
15871357,41.98251,-87.81926999999997,2,1.0,36.0,21,30,27,236,80,3.0,0.0,0.0,0.0,1.0,15.71
15874365,41.7837,-87.60623000000002,1,1.0,40.0,5,1125,29,23,1,5.0,1.0,9.0,3.0,2.0,5.78
15874839,41.78248,-87.60651999999997,2,1.0,45.0,28,1125,29,10,1,4.0,1.0,8.0,3.0,2.0,4.82
15876178,41.78279000000001,-87.60621,2,1.0,40.0,2,1125,29,10,0,4.0,1.0,8.0,3.0,2.0,4.57
15889904,41.78181,-87.59971,2,1.0,40.0,5,1125,29,39,0,1.0,1.0,5.0,3.0,1.0,9.58
15889919,41.78027,-87.60353,2,1.0,40.0,5,1125,29,15,2,3.0,1.0,4.0,2.0,1.0,2.66
15889957,41.78066,-87.60181,2,1.0,41.0,2,1125,0,7,0,2.0,1.0,4.0,3.0,1.0,5.38
15900374,41.92942,-87.71136,3,1.0,95.0,1,1125,0,15,0,70.0,29.0,15.0,0.0,1.0,5.71
15904833,41.89634,-87.6629,2,1.0,65.0,2,1125,29,5,4,68.0,26.0,18.0,0.0,2.0,9.15
15909562,41.88564,-87.6174,2,1.0,167.0,31,1124,30,1,1,178.0,58.0,80.0,2.0,8.0,12.03
15911102,41.90959,-87.6863,5,1.0,89.0,2,30,20,246,72,106.0,29.0,25.0,0.0,2.0,10.97
15911900,41.85071,-87.70076999999998,10,1.0,85.0,2,1125,0,192,46,6.0,1.0,1.0,0.0,2.0,10.94
15912388,41.9691,-87.65482,3,1.0,52.0,1,37,4,94,2,41.0,13.0,12.0,0.0,4.0,3.8
15914497,41.86425,-87.6464,2,1.0,89.0,2,7,29,48,28,32.0,6.0,8.0,1.0,,
15917248,41.89896,-87.67864,8,1.0,110.0,2,30,30,178,48,104.0,36.0,29.0,0.0,1.0,16.94
15926884,41.89235,-87.62732,1,1.0,150.0,7,300,0,24,16,331.0,109.0,122.0,5.0,6.0,1.63
15939618,41.89873,-87.70326,4,1.0,75.0,1,1125,29,209,53,11.0,7.0,7.0,0.0,0.0,25.0
15950510,41.89235,-87.62732,1,1.0,150.0,7,180,0,14,5,331.0,109.0,122.0,5.0,6.0,1.63
15954582,41.97437,-87.66395,2,1.0,115.0,1,1125,29,162,41,62.0,21.0,18.0,0.0,3.0,7.1
15957773,41.89235,-87.62732,1,1.0,150.0,7,180,0,12,7,331.0,109.0,122.0,5.0,6.0,1.63
15966295,41.89788,-87.66671,5,1.0,68.0,3,90,9,103,22,97.0,32.0,25.0,0.0,2.0,9.16
15983050,41.94817000000001,-87.6762,6,1.0,59.0,4,32,26,162,39,33.0,34.0,13.0,0.0,3.0,2.74
15987927,41.92872,-87.69738000000002,6,1.0,85.0,4,1124,30,164,35,76.0,38.0,17.0,0.0,2.0,11.91
15988886,41.92184,-87.63996,4,1.0,112.0,14,28,29,26,8,76.0,37.0,21.0,1.0,,
15990458,41.92205,-87.70488,4,2.0,175.0,3,30,0,22,4,82.0,35.0,20.0,0.0,2.0,8.39
16001758,41.90727,-87.6893,8,1.0,167.0,1,1125,29,32,1,71.0,19.0,20.0,0.0,2.0,15.12
16001987,42.00214,-87.66412,6,2.0,600.0,5,60,0,50,20,37.0,16.0,18.0,0.0,3.0,2.43
16025694,41.88914000000001,-87.64596999999998,2,1.0,122.0,3,60,14,10,0,211.0,57.0,53.0,0.0,5.0,6.78
16026075,41.97108,-87.77055,5,1.0,70.0,1,90,0,156,32,17.0,8.0,3.0,0.0,1.0,12.57
16040153,41.91008,-87.70387,4,1.0,45.0,2,1125,20,89,18,34.0,7.0,8.0,0.0,,
16052779,41.97783,-87.71556,1,1.0,28.0,2,1125,27,46,19,4.0,1.0,3.0,1.0,0.0,15.35
16053938,41.88263,-87.62402,1,1.0,69.0,2,30,0,34,13,229.0,68.0,86.0,5.0,15.0,3.73
16054326,41.93312,-87.70809,5,1.0,199.0,1,1125,0,35,19,83.0,42.0,17.0,0.0,2.0,5.59
16070011,41.92364,-87.69154,2,1.0,90.0,1,1125,8,8,1,78.0,33.0,19.0,0.0,2.0,10.79
